id3DHST,RA,DEC,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,restUjohnson,restVjohnson
18078,53.1123263,-27.8278337,0.0323715,0.03573,0.6079,0.612952,0,0.217836,0.0983484,0.0,0.0255195,0.0491372,,,-1,0.6982,-1.0,3,0.6982,7.41,-99.0,-99.0,0.025426,0.72,0.0323715,0.00293928,-2.3487,-1.9213,0.402,-14.924688,-15.664887
18084,53.1891048,-27.8278178,0.098161,0.1153,1.3095,0.477201,0,0.13422,0.0237975,0.0,-0.000418019,0.0417096,,,-1,0.8518,-1.0,3,0.8518,8.56,0.40023,0.39128,0.0089423,1.1,0.098161,0.00597349,-6.99523,-1.7099,0.619,-15.663686,-17.242899
18093,53.2111166,-27.8277307,0.0512478,0.07478,0.2,0.116373,2,0.179058,0.0482206,0.1,0.0343414,0.0764483,,,-1,0.8592,-1.0,3,0.8592,7.86,0.16848,0.11331,0.055169,0.62,0.0512478,0.00677397,-1.75737,-1.4365,0.831,-14.974804,-15.70438
18147,53.0869624,-27.8278759,0.217932,0.4655,0.9254,0.28583,0,0.170232,0.017188,0.1,0.103388,0.29279,,,-1,0.7986,-1.0,3,0.7986,7.96,-99.0,-99.0,0.1902,0.6,0.217932,0.0330624,-1.65013,-1.0644,0.97,-16.223997,-16.854452
18029,53.0526144,-27.8281925,0.207997,1.043,1.4371,0.191668,0,0.201186,0.00897277,0.0,0.00679446,0.344552,,,-1,0.7379,-1.0,3,0.7379,8.89,-99.0,-99.0,0.05598,0.65,0.207997,0.0240955,-1.91056,-0.3305,1.082,-16.038736,-17.666589
18148,53.0373205,-27.8276268,0.0849104,0.1281,3.1878,1.61711,0,0.337308,0.116203,0.2,0.0561645,0.092588,,,-1,0.7322,-1.0,3,0.7322,7.94,-99.0,-99.0,0.060935,0.65,0.0849104,0.00627625,-1.91056,-1.3513,0.876,-15.342389,-15.947674
18023,53.0588484,-27.8284187,3.27722,37.62,0.5928,0.0138312,0,0.326346,0.00208812,1.0,0.606676,2.21086,,,0,0.73325,-1.0,2,0.7193,9.25,3.6304,2.6685,0.96186,0.73,3.27722,0.530814,-2.42058,0.473,1.378,-18.987083,-19.837213
18153,53.1583748,-27.827578,0.000909061,1.495,0.6192,0.746128,0,0.258888,0.149189,0.3,0.0114586,0.0515573,,,-1,0.7173,-1.0,3,0.7173,7.68,0.2135,0.19751,0.015993,0.39,0.000909061,0.000960884,-0.53272,3.9143,1.462,-12.451243,-14.030532
18167,53.065882,-27.8276347,0.0470092,0.05912,1.5239,0.714951,0,0.392022,0.0974782,0.1,0.0463285,0.156019,,,-1,0.7408,-1.0,3,0.7408,7.97,-99.0,-99.0,0.070219,0.69,0.0470092,0.00656966,-2.14546,-1.6758,0.651,-15.789735,-16.645104
18209,53.035578,-27.8275065,0.406867,0.4045,0.7531,0.327706,1,0.395682,0.0578581,0.0,0.161596,0.226671,,,-1,0.9153,-1.0,3,0.9153,8.21,-99.0,-99.0,0.39164,0.92,0.406867,0.00121654,-3.66947,-2.0254,0.295,-17.451895,-17.680331
18176,53.1993589,-27.8273871,0.738367,0.8846,0.8482,0.60767,2,0.096264,0.0420506,0.0,0.0187495,0.0271385,,,-1,0.9456,-1.0,3,0.9456,8.28,-99.0,-99.0,0.025239,2.49,0.738367,0.059815,-54.6713,-1.6723,0.667,-17.958368,-18.642948
18206,53.0601567,-27.827721,0.377234,0.4657,0.5384,0.0700808,0,0.356718,0.0102434,0.0,0.21811,0.64496,,,-1,0.6168,-1.0,3,0.6168,8.4,-99.0,-99.0,0.22421,0.63,0.377234,0.0208786,-1.80785,-1.6062,0.711,-17.288227,-17.932856
18225,53.1936346,-27.8274494,0.0662295,0.07671,1.465,0.594937,0,0.632658,0.146484,0.0,0.0874806,0.221637,,,-1,0.5301,-1.0,3,0.5301,7.77,0.15955,0.097557,0.061997,0.45,0.0662295,0.00531754,-0.791259,-1.7724,0.558,-15.440616,-16.068641
18282,53.0768861,-27.8273822,0.0223803,0.02177,0.8725,0.309598,1,0.212268,0.0397008,0.6,0.0796026,0.166247,,,-1,0.8721,-1.0,3,0.8721,8.13,0.45013,0.28875,0.16138,0.4,0.0223803,0.000644129,-0.571347,-2.1181,0.209,-14.557462,-15.353753
17796,53.0460869,-27.8288133,6.80345,6.80345,0.418,0.0121665,0,0.582882,0.00385468,1.0,1.06234,2.73175,,,0,0.966,-1.0,2,0.9502,9.59,6.1319,3.3685,2.7633,0.92,5.75428,0.623118,4.09549,-1.3824,0.898,-20.165422,-20.855714
16844,53.075136,-27.8314155,37.458,37.458,4.1319,0.0247476,0,0.67947,0.00224295,2.3,1.92428,23.4789,,,0,0.66946,-1.0,2,0.6689,10.83,27.903,25.278,2.625,0.67,17.2256,0.601354,36.0827,0.0666,2.771,-20.877927,-22.432675
18183,53.1618558,-27.8275857,0.00341393,12.7,0.8158,0.189008,0,0.260772,0.0164729,0.1,0.018437,0.172652,,,-1,0.6609,-1.0,3,0.6609,8.44,-99.0,-99.0,0.020286,0.5,0.00341393,0.00391688,-1.05309,4.4993,1.462,-14.394079,-16.079302
18184,53.1445848,-27.8276956,0.378072,0.6697,0.3354,0.0706287,1,0.440556,0.0210997,0.4,0.236606,0.519284,,,-1,0.8478,-1.0,3,0.8478,8.42,0.94005,0.48388,0.45618,0.59,0.378072,0.0562952,-1.5914,-1.2352,0.924,-16.901038,-17.598814
18171,53.092038,-27.8277901,1.67722,3.345,1.132,0.0591324,0,0.183834,0.00298005,0.1,0.481659,1.18085,,,0,0.731,0.731,1,0.7402,9.01,0.9641,0.19209,0.77201,0.73,1.67722,0.236276,-2.42058,-1.1192,0.957,-18.440558,-19.100842
18235,53.2169992,-27.8275055,0.266977,0.5866,4.995,1.27573,0,0.3627,0.0650618,0.1,0.0858786,0.174043,,,-1,0.916,-1.0,3,0.916,8.48,0.36069,0.21956,0.14113,0.81,0.266977,0.0365897,-2.95951,-1.0317,0.976,-16.612415,-17.376414
18202,53.1931762,-27.8272478,0.0121343,0.02345,2.0556,1.05826,0,0.180948,0.0629102,0.0,0.0127495,0.0586325,,,-1,0.8894,-1.0,3,0.8894,7.9,0.19644,0.15217,0.044271,0.46,0.0121343,0.00207583,-0.840325,-1.1656,0.945,-13.513277,-14.637399
18242,53.1623151,-27.8273078,0.0354559,0.06531,1.045,0.491364,1,0.09168,0.0243388,0.4,0.0396324,0.126656,,,-1,0.9078,-1.0,3,0.9078,7.88,-99.0,-99.0,0.08082,0.52,0.0354559,0.000277623,-1.16663,-1.1002,0.962,-14.826237,-15.71933
18243,53.1398867,-27.8273332,0.100963,1.112,2.6452,1.0475,0,0.245052,0.0593733,0.8,0.050934,0.117775,,,-1,0.7051,-1.0,3,0.7051,8.02,0.53495,0.48572,0.049227,0.53,0.100963,0.0166618,-1.22449,0.4275,1.36,-14.723506,-15.852381
18216,53.1207416,-27.8273845,0.238795,0.553,1.2927,0.32267,0,0.095988,0.00856457,0.7,0.0583869,0.179749,,,-1,0.8342,-1.0,3,0.8342,8.16,-99.0,-99.0,0.11032,0.79,0.238795,0.0303632,-2.84795,-0.9815,0.985,-16.422104,-17.228677
18224,53.1514964,-27.8272155,0.0325448,0.03769,0.6337,0.316942,0,0.082896,0.0209394,0.7,0.0107893,0.0785461,,,-1,0.8109,-1.0,3,0.8109,7.84,0.4227,0.38266,0.040037,0.62,0.0325448,0.00121282,-1.75737,-1.7051,0.624,-14.73791,-15.703027
18236,53.2045799,-27.8271761,0.34463,0.4238,1.8105,0.903557,2,0.102432,0.0343497,0.0,0.0553347,0.0528813,,,-1,0.9723,-1.0,3,0.9723,7.44,0.12685,0.058977,0.067871,1.22,0.34463,0.0322621,-10.5875,-1.6604,0.665,-16.776635,-16.937163
18234,53.2071194,-27.8275951,0.307453,0.3331,1.3112,0.0722723,0,0.440328,0.0114862,0.1,0.348885,1.1847,,,0,0.51589,-1.0,2,0.5224,8.71,0.33247,0.10011,0.23236,0.53,0.307453,0.0241594,-1.22449,-1.9494,0.372,-17.43302,-18.282718
18245,53.1638513,-27.827517,0.130304,0.1509,0.9613,0.170742,0,0.330792,0.0200712,0.0,0.1254,0.429982,,,-1,0.577,-1.0,3,0.577,8.32,-99.0,-99.0,0.1165,0.53,0.130304,0.00485595,-1.22449,-1.7051,0.624,-16.300413,-17.159636
18269,53.1899688,-27.8272063,0.047765,0.08798,8.0,2.79642,2,0.0366,0.0104257,0.7,0.020543,0.12698,,,-1,0.6956,-1.0,3,0.6956,7.75,0.22751,0.18485,0.042664,0.6,0.047765,0.000374004,-1.65013,-1.1002,0.962,-15.032683,-16.0312
18259,53.1440436,-27.8271746,0.234003,0.2974,0.2,0.0644119,2,0.083382,0.0116639,0.0,0.0968469,0.208439,,,-1,0.8993,-1.0,3,0.8993,8.06,0.46406,0.2964,0.16766,0.71,0.234003,0.0227825,-2.27866,-1.6048,0.712,-16.464159,-16.990089
18289,53.0900814,-27.8269647,0.0518362,1.246,0.939,0.490544,0,0.127716,0.0416692,0.8,0.0232698,0.0563259,,,-1,0.9112,-1.0,3,0.9112,7.94,0.15827,0.10232,0.055956,0.59,0.0518362,0.00783369,-1.5914,1.0901,1.462,-14.359448,-15.211083
17677,53.1371928,-27.8288583,0.00192436,0.005716,0.8169,0.0986146,1,0.339252,0.0143904,0.9,0.645212,1.34548,,,0,0.7316,-1.0,3,0.7316,8.67,1.7768,0.5373,1.2395,0.04,0.00192436,0.000293818,-0.00241664,-0.7893,1.011,-11.398081,-12.378297
18322,53.1253103,-27.8271896,0.0552558,0.06594,1.5404,0.299797,0,0.292362,0.0241732,0.0,0.0563392,0.264966,,,-1,0.6368,-1.0,3,0.6368,8.34,0.41522,0.34672,0.068499,0.5,0.0552558,0.00354207,-1.05309,-1.681,0.646,-15.422031,-16.560291
18306,53.0745682,-27.8268776,0.0753744,0.1491,8.0,3.88339,2,0.02184,0.00833928,0.0,0.0223761,0.0384756,,,-1,0.8873,-1.0,3,0.8873,7.61,-99.0,-99.0,0.03583,0.73,0.0753744,0.0102703,-2.42058,-1.1239,0.956,-15.017225,-15.44495
18303,53.1033869,-27.8268746,0.0373464,0.06577,0.2,0.229064,2,0.071214,0.0367024,0.0,0.0333028,0.0604218,,,-1,0.6989,-1.0,3,0.6989,7.14,-99.0,-99.0,0.024486,0.48,0.0373464,0.00545202,-0.943538,-1.2391,0.922,-14.314929,-14.571861
17974,53.1878027,-27.8282911,3.69122,3.69122,0.9853,0.0293913,0,0.302754,0.0032563,1.7,0.481816,1.46817,,,0,0.782,0.782,1,0.7809,9.18,4.1367,3.1665,0.97019,0.78,3.13779,0.409197,2.58119,-0.6781,1.224,-18.735449,-19.768708
18331,53.062745,-27.8267812,0.114482,0.7348,4.2393,1.71606,2,0.106452,0.0334225,0.3,0.033438,0.0609426,,,-1,0.83,-1.0,3,0.83,7.68,-99.0,-99.0,0.050924,0.74,0.114482,0.0221887,-2.49385,-0.149,1.13,-15.242648,-15.848296
-99,53.2347753,-27.8267427,2.50155,3.508,1.3918,9667.99,2,0.018072,79.7192,0.8,0.00271238,0.00963916,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,4.77,2.50155,1.42372,-0.0,-2.2261,0.0,-19.061424,-18.42995
17634,53.0594599,-27.8290523,9.26734,9.26734,0.6045,0.0106173,1,0.63861,0.00308455,2.4,0.300137,2.24002,,,0,0.73499,-1.0,2,0.7809,9.91,6.0364,5.6903,0.34614,0.71,4.51559,1.8021,8.78577,2.2497,2.7,-18.726708,-20.160347
18273,53.1427222,-27.8270075,7.56557e-05,3.204,2.5156,0.652717,0,0.61806,0.0978213,0.1,0.0390097,0.368741,,,-1,0.7628,-1.0,3,0.7628,8.9,-99.0,-99.0,0.044126,0.07,7.56557e-05,9.50275e-05,-0.00812888,6.2909,1.462,-8.647413,-11.580364
18402,53.0815065,-27.8268024,0.269288,1.565,1.0617,0.258638,0,0.371766,0.0384231,0.0,0.0983459,0.262097,,,-1,0.5364,-1.0,3,0.5364,8.1,0.082564,0.012134,0.07043,0.61,0.269288,0.0529651,-1.70526,-0.2432,1.103,-16.336699,-17.032669
18373,53.0395673,-27.826607,0.00615502,0.006957,0.27,0.111781,0,0.149988,0.0252246,0.0,0.054103,0.166705,,,-1,0.6032,-1.0,3,0.6032,7.76,-99.0,-99.0,0.052994,0.24,0.00615502,0.00074945,-0.148928,-1.9119,0.412,-13.173881,-14.12412
18372,53.1398715,-27.8267291,0.0966261,0.178,0.2499,0.0708646,2,0.106944,0.0125212,0.5,0.0160388,0.219448,,,-1,0.7042,-1.0,3,0.7042,8.12,0.6138,0.5696,0.044193,0.64,0.0966261,0.000756591,-1.85847,-1.1002,0.962,-15.609951,-16.819703
17361,53.148371,-27.8288619,8.1196,8.1196,0.9214,0.00784925,0,0.589266,0.00199419,1.1,3.41923,11.7791,,,0,0.542,0.542,1,0.5493,9.6,7.3747,4.5082,2.8664,0.54,27.701,0.681042,4.95677,0.4275,2.375,-19.985994,-20.844783
18436,53.0945074,-27.8265951,0.000176502,16.32,0.2,0.0940785,2,2.88151,0.360022,0.1,0.0588958,0.219427,,,-1,0.5047,-1.0,3,0.5047,7.89,0.057111,0.02584,0.031271,0.07,0.000176502,0.000210799,-0.00812888,6.8935,1.462,-8.764484,-11.195259
18387,53.1632481,-27.8267059,0.246801,0.3109,3.648,0.674482,0,0.064914,0.00618784,0.2,0.0730529,0.210341,,,-1,0.8932,-1.0,3,0.8932,8.46,-99.0,-99.0,0.18491,0.82,0.246801,0.0208667,-3.00611,-1.6053,0.712,-16.813783,-17.593901
17716,53.0532403,-27.8285005,0.0741558,118.0,4.4445,0.430797,1,0.218274,0.0123833,0.0,0.0631269,0.893389,,,0,0.53342,-1.0,2,0.5418,9.5,-99.0,-99.0,0.020371,0.63,0.0741558,0.0780766,-1.80785,3.8907,1.462,-16.971495,-18.715724
18394,53.1269505,-27.8264662,2.2023,2.505,0.2,0.0812955,2,0.109494,0.0200142,0.9,0.033624,0.0822404,,,-1,0.8919,-1.0,3,0.8919,7.78,0.15165,0.092378,0.059269,2.68,2.2023,0.113975,-87.2862,-1.7501,0.589,-18.915438,-19.352164
18410,53.2301321,-27.826351,0.0126939,0.04039,5.5663,3.2642,0,0.20613,0.0783138,0.0,0.0280602,0.0993065,,,-1,0.5121,-1.0,3,0.5121,7.64,-99.0,-99.0,0.015843,0.4,0.0126939,0.00237129,-0.571347,-0.7508,1.016,-13.685368,-14.846237
18201,53.141883,-27.8271682,0.325846,36.86,2.5335,0.0738546,0,0.098154,0.0011562,0.6,0.078482,1.36425,,,0,0.833,0.833,1,0.8385,10.18,0.54219,0.35678,0.18541,0.83,0.325846,0.245541,-3.04584,2.6827,2.442,-18.443726,-20.319657
18458,53.2320019,-27.8264349,0.164365,0.4071,1.4267,0.697734,1,0.254652,0.0653502,0.0,0.043333,0.117223,,,-1,0.9984,-1.0,3,0.9984,8.23,-99.0,-99.0,0.14266,0.74,0.164365,0.0221004,-2.49385,-0.9289,0.993,-15.936788,-16.896627
17932,53.0504698,-27.8274058,0.225191,0.7859,0.9897,0.0404972,0,0.387012,0.00586118,0.2,0.152056,1.28118,,,0,0.64543,-1.0,2,0.6802,9.46,-99.0,-99.0,0.1634,0.59,0.225191,0.0455882,-1.5914,-0.6833,1.024,-17.254482,-18.818197
-99,53.1976481,-27.8270655,111.664,111.664,0.2,0.0381672,2,0.690354,0.0272214,0.8,0.168816,0.366601,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.63,184.17,6.92921,102.975,-0.4801,3.286,-21.406037,-22.179867
18118,53.1050336,-27.8273605,0.179899,3.783,1.4558,0.0221944,0,0.186126,0.00109225,0.4,0.213057,3.26995,,,0,0.55426,-1.0,2,0.5645,9.62,0.25533,0.11172,0.1436,0.52,0.179899,0.0359629,-1.16663,0.9667,1.462,-17.62508,-19.429724
18424,53.0671882,-27.8265362,0.114573,0.1984,2.3801,0.821904,0,0.382572,0.0785548,0.5,0.0363614,0.161475,,,-1,0.7146,-1.0,3,0.7146,7.93,-99.0,-99.0,0.093539,0.63,0.114573,0.00316165,-1.80785,-1.1792,0.941,-15.798601,-16.461948
18464,53.0669512,-27.8263551,0.00986316,0.07946,5.6719,2.38661,0,1.01684,0.300511,1.2,0.0418325,0.137854,,,-1,0.8283,-1.0,3,0.8283,8.0,-99.0,-99.0,0.038515,0.26,0.00986316,0.00181899,-0.182565,0.083,1.213,-13.010537,-13.94357
18473,53.0316226,-27.8260729,0.226387,0.4298,3.7972,1.62471,2,0.048108,0.0130628,0.3,0.16752,0.281683,,,-1,0.8013,-1.0,3,0.8013,7.93,0.77617,0.53729,0.23888,0.57,0.226387,0.0378876,-1.46752,-1.1798,0.941,-16.347818,-16.901822
18515,53.070448,-27.82623,0.660603,2.204,1.3761,0.354725,1,0.36228,0.043828,0.0,0.105649,0.185509,,,-1,0.9915,-1.0,3,0.9915,8.42,0.38407,0.15029,0.23379,0.93,0.660603,0.0769302,-3.78794,-0.6755,1.024,-17.163013,-17.779449
18487,53.2345914,-27.8259437,0.158432,0.1398,0.2,0.199261,2,0.343974,0.139359,0.0,0.0488106,0.0316046,,,-1,0.9104,-1.0,3,0.9104,7.92,0.19619,0.074026,0.12216,0.98,0.158432,0.00598603,-4.51304,-2.1998,0.145,-16.571138,-16.827033
17405,53.1655055,-27.8285009,0.826905,0.9942,1.2436,0.0369289,0,1.08649,0.0186888,0.9,0.834699,2.7346,,,0,0.56753,-1.0,2,0.5374,9.04,-99.0,-99.0,0.56971,0.51,0.826905,0.057809,-1.10949,-1.6737,0.653,-18.384817,-19.212425
18521,53.2197553,-27.8261588,0.641345,0.6358,6.1412,0.606486,1,0.300264,0.0239663,0.0,0.412591,0.718266,,,-1,0.8469,-1.0,3,0.8469,8.68,1.2338,0.40179,0.83198,0.83,0.641345,0.00790052,-3.04584,-2.3337,0.0,-18.373568,-18.802171
18528,53.1554037,-27.8261086,0.1791,0.2246,1.2115,0.279798,0,0.134268,0.0113202,0.0,0.113277,0.27306,,,-1,0.6465,-1.0,3,0.6465,8.08,0.30052,0.16183,0.1387,0.63,0.1791,0.0100783,-1.80785,-1.5806,0.732,-16.304338,-16.866896
18504,53.0801125,-27.826188,3.59876,3.59876,3.4046,0.304724,0,0.072342,0.00236139,0.9,0.178165,0.614782,,,0,0.7308,0.7308,1,0.7212,8.75,2.431,2.1191,0.3119,0.73,2.37023,0.178293,3.251,0.4022,2.14,-17.701744,-18.636239
18525,53.2246673,-27.8258324,0.227399,0.308,1.4747,0.49738,0,0.191358,0.0310313,0.0,0.0594714,0.118267,,,-1,0.9395,-1.0,3,0.9395,7.93,-99.0,-99.0,0.12399,0.92,0.227399,0.0217205,-3.66947,-1.5038,0.788,-16.57838,-17.22949
