FIELD_x,ID,RA,DEC,Z_50_x,Z_ERR,PAB_FLUX,PAB_FLUX_ERR,OBS_PAB,FIELD_y,RA_x,DEC_x,Z_50_y,id3DHST,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,DL,restUjohnson,restVjohnson,PAB_FLUX_LIMIT,PAB_L_LIMIT,PAB_SFR_LIMIT,PAB_SFR_EX2_LIMIT,RAND,PAB_FLUX_LIMIT_RAND,PAB_L_LIMIT_RAND,PAB_SFR_LIMIT_RAND,PAB_SFR_EX2_LIMIT_RAND
GS4,24491,53.15178043698857,-27.79738718306406,0.01169850368233024,0.06174374122312129,0.7872781704313441,0.7344120002773279,12969.974817207474,GS4,53.15178043698857,-27.79738718306406,0.01169850368233024,24491,0.0335888,0.0475,0.7903,0.0052908,0,0.555024,0.00120319,0.2,1.25257,3.69843,,,0,0.12693,-1.0,2,0.1275,7.99,0.026575,0.0060692,0.020506,0.15,0.0335888,0.00126144,-0.0468719,-1.3974,0.853,51.056032756302784,-14.760539,-15.980251,0.7344120002773279,2.2904790548906555e+36,-3.660073675242188,-2.1862681636718966,0.35217891834984855,0.258644423880818,8.066584360543745e+35,-4.113310319971966,-2.639504808401674
GS2,43700,53.10537972,-27.70672337299999,0.06148726825672893,0.025559134501777974,0.78168370180898,0.44193199876093797,13608.266779051264,GS2,53.10537972,-27.70672337299999,0.06148726825672893,43700,0.000853852,1.106,2.0218,0.0672416,0,0.022176,0.000268546,0.1,0.535299,3.65375,,,-1,-1.0,-1.0,0,0.0829,8.32,-99.0,-99.0,-99.0,0.1,0.000853852,0.000675524,-0.0181454,3.8209,1.462,278.48661373447595,-12.479321,-15.000048,0.44193199876093797,4.100686102833292e+37,-2.4071434735861743,0.6614739263963805,0.4210864949320834,0.18609159635657319,1.7267435378587763e+37,-2.78277216061646,0.28584523936609463
GS2,43700,53.10537972,-27.70672337299999,0.06148726825672893,0.025559134501777974,0.78168370180898,0.44193199876093797,13608.266779051264,GS5,53.10537972,-27.706723373,0.06831964053603964,43700,0.000853852,1.106,2.0218,0.0672416,0,0.022176,0.000268546,0.1,0.535299,3.65375,,,-1,-1.0,-1.0,0,0.0829,8.32,-99.0,-99.0,-99.0,0.1,0.000853852,0.000675524,-0.0181454,3.8209,1.462,310.94691322117905,-12.479321,-15.000048,0.44193199876093797,5.11234763128249e+37,-2.311379622530687,0.7572377774518677,0.02690477729419163,0.011890082005840007,1.3754657447014353e+36,-3.8815502210303094,-0.8129328210477547
GS5,43700,53.10537972,-27.706723373,0.06831964053603964,2.405244815222589,0.539859849610157,0.329761215894536,13695.857791672028,GS2,53.10537972,-27.70672337299999,0.06148726825672893,43700,0.000853852,1.106,2.0218,0.0672416,0,0.022176,0.000268546,0.1,0.535299,3.65375,,,-1,-1.0,-1.0,0,0.0829,8.32,-99.0,-99.0,-99.0,0.1,0.000853852,0.000675524,-0.0181454,3.8209,1.462,278.48661373447595,-12.479321,-15.000048,0.329761215894536,3.0598536405227082e+37,-2.534299346274473,0.5343180537080818,0.9839421613469734,0.3244659634956757,3.0107190044613185e+37,-2.5413297760404063,0.5272876239421485
GS5,43700,53.10537972,-27.706723373,0.06831964053603964,2.405244815222589,0.539859849610157,0.329761215894536,13695.857791672028,GS5,53.10537972,-27.706723373,0.06831964053603964,43700,0.000853852,1.106,2.0218,0.0672416,0,0.022176,0.000268546,0.1,0.535299,3.65375,,,-1,-1.0,-1.0,0,0.0829,8.32,-99.0,-99.0,-99.0,0.1,0.000853852,0.000675524,-0.0181454,3.8209,1.462,310.94691322117905,-12.479321,-15.000048,0.329761215894536,3.8147361487603524e+37,-2.4385354952189786,0.6300819047635762,0.7962884549650641,0.262585049112061,3.0376303539957588e+37,-2.537465076091138,0.5311523238914169
GN3,31995,189.28676757,62.30500277200001,0.228540154006289,0.023004100885021344,0.756273844680539,0.972165442281165,15749.884774360626,GN3,189.28676757,62.30500277200001,0.228540154006289,31995,0.431375,1.282,1.5638,0.0409374,0,0.897846,0.0137432,0.7,2.23122,7.83398,-17.162122,-18.226185,0,0.2319,0.2319,1,0.2431,8.84,0.22168,0.054879,0.1668,0.23,0.431375,0.0541595,-0.133758,-0.7745,1.013,1152.1490036548403,,,0.972165442281165,1.5440092771592622e+39,-0.8313500945398147,-0.466205066839358,1.469289265322214,1.4283922484609382,2.268596256488015e+39,-0.6642427889019515,-0.29909776120149484
GN3,31995,189.28676757,62.30500277200001,0.228540154006289,0.023004100885021344,0.756273844680539,0.972165442281165,15749.884774360626,GN4,189.28676757,62.30500277200002,0.2313140148227798,31995,0.431375,1.282,1.5638,0.0409374,0,0.897846,0.0137432,0.7,2.23122,7.83398,-17.162122,-18.226185,0,0.2319,0.2319,1,0.2431,8.84,0.22168,0.054879,0.1668,0.23,0.431375,0.0541595,-0.133758,-0.7745,1.013,1167.979852921738,,,0.972165442281165,1.586731016674343e+39,-0.8194966887933646,-0.45435166109290787,0.09159678807411957,0.08904723198961059,1.453394646649521e+38,-1.8576164437952016,-1.492471416094745
GN4,31995,189.28676757,62.30500277200002,0.2313140148227798,0.03590176314025426,0.657257823731438,1.33451880639704,15785.445670028035,GN3,189.28676757,62.30500277200001,0.228540154006289,31995,0.431375,1.282,1.5638,0.0409374,0,0.897846,0.0137432,0.7,2.23122,7.83398,-17.162122,-18.226185,0,0.2319,0.2319,1,0.2431,8.84,0.22168,0.054879,0.1668,0.23,0.431375,0.0541595,-0.133758,-0.7745,1.013,1152.1490036548403,,,1.33451880639704,2.119504899069025e+39,-0.6937655752570322,-0.3286205475565755,1.0034164278694595,1.3390780936395326,2.1267460346756608e+39,-0.6922843682656676,-0.32713934056521093
GN4,31995,189.28676757,62.30500277200002,0.2313140148227798,0.03590176314025426,0.657257823731438,1.33451880639704,15785.445670028035,GN4,189.28676757,62.30500277200002,0.2313140148227798,31995,0.431375,1.282,1.5638,0.0409374,0,0.897846,0.0137432,0.7,2.23122,7.83398,-17.162122,-18.226185,0,0.2319,0.2319,1,0.2431,8.84,0.22168,0.054879,0.1668,0.23,0.431375,0.0541595,-0.133758,-0.7745,1.013,1167.979852921738,,,1.33451880639704,2.1781502307638974e+39,-0.6819121695105892,-0.3167671418101325,0.035427304993334165,0.0472784047735682,7.716599254657379e+37,-2.132574053334359,-1.7674290256339025
GN5,30413,189.1439077601632,62.29326483598514,0.2837358934650138,0.03489806541229811,0.737501491155746,0.586886518789029,16457.494154221476,GN5,189.1439077601632,62.29326483598514,0.2837358934650138,30413,0.214415,0.4312,1.1852,0.290766,0,0.355938,0.0386507,0.0,0.40707,1.13623,-16.340275,-17.119454,0,0.27507,-1.0,2,0.2794,8.08,-99.0,-99.0,0.059781,0.33,0.214415,0.0359163,-0.339298,-1.1269,0.956,1474.6117054946405,,,0.586886518789029,1.5268694889356672e+39,-0.836198083216928,-0.16745324758353775,0.18321002131761988,0.10752349161836172,2.7973779161712695e+38,-1.5732488579685509,-0.9045040223351606
GS4,20401,53.19222163699938,-27.81640305699441,0.1569386092417322,0.4595586287724252,0.717937775804294,1.5552478734622601,14831.952970479007,GS4,53.19222163699938,-27.81640305699441,0.1569386092417322,20401,0.000436268,2.305,1.154,0.301492,0,0.45621,0.0530725,0.0,0.0906606,0.409405,,,-1,0.151,-1.0,3,0.151,7.2,-99.0,-99.0,0.0014781,0.09,0.000436268,0.000474642,-0.0142719,4.7798,1.462,757.9254723269235,-10.322013,-12.578575,1.5552478734622601,1.0689196270936094e+39,-0.991054948506843,2.369191692581726,0.6918916517235079,1.0760630200092762,7.395765663494735e+38,-1.1510168580136053,2.2092297830749636
GN5,33722,189.1710427921483,62.31535816239312,0.300181765542348,0.018676586304510006,0.712938813178956,0.9621000903592619,16668.330234252902,GN3,189.17104279,62.31535816900001,0.2209716855883549,33722,0.110892,0.1311,1.7079,0.0116073,0,0.336588,0.00122156,0.0,0.41988,1.40308,-16.095944,-17.028941,0,0.28531,-1.0,2,0.2569,8.3,-99.0,-99.0,0.057128,0.3,0.110892,0.00456779,-0.26417,-1.6676,0.658,1109.1612342120127,,,0.9621000903592619,1.4161264983042952e+39,-0.8688979506986882,0.08620183300946604,0.4754497849601664,0.4574302810714677,6.7329703909517055e+38,-1.1917932953901555,-0.23669351168200126
GN3,33722,189.17104279,62.31535816900001,0.2209716855883549,0.07664394299608071,0.432427054370972,0.8548963470700269,15652.85700924271,GN3,189.17104279,62.31535816900001,0.2209716855883549,33722,0.110892,0.1311,1.7079,0.0116073,0,0.336588,0.00122156,0.0,0.41988,1.40308,-16.095944,-17.028941,0,0.28531,-1.0,2,0.2569,8.3,-99.0,-99.0,0.057128,0.3,0.110892,0.00456779,-0.26417,-1.6676,0.658,1109.1612342120127,,,0.8548963470700269,1.2583320410429854e+39,-0.9202047447689097,0.034895038939244616,2.094798087984842,1.7908352332675184,2.6359515536269095e+39,-0.5990625759391293,0.35603720776902503
GS3,37724,53.19829450400001,-27.734838828,0.2137777729068746,0.013260674066904496,0.689966734036713,0.42113802576829706,15560.631048666133,GS3,53.19829450400001,-27.734838828,0.2137777729068746,37724,520.047,720.3,0.7173,0.0144747,1,0.02355,0.000160222,1.8,0.0397811,3.92358,,,0,-1.0,0.0,0,0.5917,6.95,-99.0,-99.0,-99.0,4.6427,520.047,62.5389,-0.0,-1.495,0.794,1068.583181417104,27.199154,24.322521,0.42113802576829706,5.7535190452271154e+38,-1.260066444971585,-3.9761090403722434,1.6264744173416075,0.6849702250818859,9.357951536749614e+38,-1.0488192082757877,-3.764861803676446
GN3,33496,189.21458868,62.313230835,0.1468784090685725,0.049940962036257655,0.6811162242740489,1.36899280699204,14702.981204259098,GN3,189.21458868,62.313230835,0.1468784090685725,33496,0.0533442,0.05605,0.5311,0.14828,0,0.666072,0.0449538,0.2,1.33075,2.26807,-15.130681,-15.82658,0,0.1452,-1.0,3,0.1452,7.51,-99.0,-99.0,0.03012,0.14,0.0533442,0.0024542,-0.0397656,-1.9728,0.348,704.8341882291533,,,1.36899280699204,8.13706000232737e+38,-1.109532481523921,0.16338031205256875,0.4051632622942605,0.5546655917382718,3.2968377760270997e+38,-1.5019024221955206,-0.22898962861903094
GN3,33496,189.21458868,62.313230835,0.1468784090685725,0.049940962036257655,0.6811162242740489,1.36899280699204,14702.981204259098,GN5,189.21458868,62.313230835,0.1597345398985294,33496,0.0533442,0.05605,0.5311,0.14828,0,0.666072,0.0449538,0.2,1.33075,2.26807,-15.130681,-15.82658,0,0.1452,-1.0,3,0.1452,7.51,-99.0,-99.0,0.03012,0.14,0.0533442,0.0024542,-0.0397656,-1.9728,0.348,772.7838225517353,,,1.36899280699204,9.781594148741483e+38,-1.0295903605924934,0.24332243298399625,0.957205493607616,1.3104074355620914,9.362995655415459e+38,-1.048585178134772,0.22432761544171775
GN5,29999,189.161247420001,62.29060521700278,0.2008202136386656,0.2003253635868185,0.6710723264570421,0.41805198520603004,15394.515138847693,GN5,189.161247420001,62.29060521700278,0.2008202136386656,29999,0.000903032,0.001064,0.6608,0.193778,0,0.214044,0.0151957,0.6,0.19412,0.4257,-11.388936,-12.281154,-1,0.2114,-1.0,3,0.2114,7.12,-99.0,-99.0,0.012308,0.07,0.000903032,0.000112146,-0.00812888,-1.8035,0.526,996.1963147812755,,,0.41805198520603004,4.9637806408035355e+38,-1.3241874190737022,1.7201094406048383,0.5119199984287932,0.21400917160982477,2.54105857784102e+38,-1.6149853232456266,1.4293115364329139
GS3,35390,53.17361845199999,-27.74685507000001,0.1436051713889649,0.19235754155134616,0.670427994933956,1.5061245140690398,14661.018297206529,GS3,53.17361845199999,-27.74685507000001,0.1436051713889649,35390,0.00145518,0.01142,1.3237,0.0912323,0,0.332784,0.0104297,0.1,0.226783,0.859338,,,0,0.13485,-1.0,2,0.1409,7.52,-99.0,-99.0,0.0029685,0.12,0.00145518,0.000270245,-0.0276628,0.0552,1.202,687.6862389861706,-12.603892,-14.120446,1.5061245140690398,8.521851741624747e+38,-1.0894660256805508,1.7476172571681778,2.0020337799801027,3.015312154022335,1.7061035054715013e+39,-0.7879946246974967,2.049088658151232
GN5,27353,189.150612163404,62.27622940539478,0.03973659374423888,1.2055040077430086,0.6645640510933659,1.10079699632302,13329.423131801143,GN5,189.150612163404,62.27622940539478,0.03973659374423888,27353,0.00147378,0.003035,0.9514,0.473231,0,0.178752,0.0211898,0.2,0.18773,0.41151,-11.290719,-12.279596,-1,0.1007,-1.0,3,0.1007,6.68,-99.0,-99.0,0.0021441,0.08,0.00147378,0.000364738,-0.0109444,-1.1503,0.949,177.1400414450901,,,1.10079699632302,4.1326930412559156e+37,-2.403766851054968,0.4278004903317254,1.497337100639706,1.6482641828672078,6.188034616228021e+37,-2.228447265497117,0.6031200758895765
GS2,44280,53.083227159,-27.703215805,0.08641585949877074,0.8202497404563425,0.655664529655176,0.621313969820925,13927.851318774241,GS2,53.083227159,-27.703215805,0.08641585949877074,44280,0.000542659,1.167,0.8879,0.259195,0,0.201594,0.0164255,0.0,0.0518264,0.205926,,,-1,0.1225,-1.0,3,0.1225,6.83,0.0022687,0.0018131,0.00045553,0.15,0.000542659,0.000591041,-0.0468719,4.1059,1.462,398.34120443201687,-11.509994,-13.20956,0.621313969820925,1.1795436367312044e+38,-1.9482859879356411,1.3171870018841827,0.5868629932427147,0.36462617607262177,6.922305093124719e+37,-2.1797492635595788,1.085723726260245
GS2,44280,53.083227159,-27.703215805,0.08641585949877074,0.8202497404563425,0.655664529655176,0.621313969820925,13927.851318774241,GS5,53.083227159,-27.703215805,0.08641585949877074,44280,0.000542659,1.167,0.8879,0.259195,0,0.201594,0.0164255,0.0,0.0518264,0.205926,,,-1,0.1225,-1.0,3,0.1225,6.83,0.0022687,0.0018131,0.00045553,0.15,0.000542659,0.000591041,-0.0468719,4.1059,1.462,398.34120443201687,-11.509994,-13.20956,0.621313969820925,1.1795436367312044e+38,-1.9482859879356411,1.3171870018841827,0.41080810575612436,0.255240815021952,4.845660870622361e+37,-2.3346469837542543,0.9308260060655695
GS5,44280,53.083227159,-27.703215805,0.08641585949877074,0.8202497404563425,0.655664529655176,0.621313969820925,13927.851318774241,GS2,53.083227159,-27.703215805,0.08641585949877074,44280,0.000542659,1.167,0.8879,0.259195,0,0.201594,0.0164255,0.0,0.0518264,0.205926,,,-1,0.1225,-1.0,3,0.1225,6.83,0.0022687,0.0018131,0.00045553,0.15,0.000542659,0.000591041,-0.0468719,4.1059,1.462,398.34120443201687,-11.509994,-13.20956,0.621313969820925,1.1795436367312044e+38,-1.9482859879356411,1.3171870018841827,0.3367326769220428,0.2092167162668614,3.971908863428601e+37,-2.4210007250719627,0.8444722647478611
GS5,44280,53.083227159,-27.703215805,0.08641585949877074,0.8202497404563425,0.655664529655176,0.621313969820925,13927.851318774241,GS5,53.083227159,-27.703215805,0.08641585949877074,44280,0.000542659,1.167,0.8879,0.259195,0,0.201594,0.0164255,0.0,0.0518264,0.205926,,,-1,0.1225,-1.0,3,0.1225,6.83,0.0022687,0.0018131,0.00045553,0.15,0.000542659,0.000591041,-0.0468719,4.1059,1.462,398.34120443201687,-11.509994,-13.20956,0.621313969820925,1.1795436367312044e+38,-1.9482859879356411,1.3171870018841827,0.17556413119205433,0.10908044730909697,2.070855537858301e+37,-2.7038501962776067,0.5616227935422171
GS3,38861,53.142513058,-27.72881650600001,0.1128539811337564,0.05909638823654372,0.651289715375845,0.804607845983755,14266.788038134757,GS3,53.142513058,-27.72881650600001,0.1128539811337564,38861,0.0327861,0.05278,0.592,0.143458,1,0.303384,0.0182471,0.2,0.262607,0.468338,,,-1,0.1156,-1.0,3,0.1156,6.5,0.0092441,0.0036143,0.0056298,0.19,0.0327861,0.00458294,-0.0831503,-1.3277,0.887,529.6597364260093,-14.142447,-14.767873,0.804607845983755,2.7006643558520964e+38,-1.5885293874745798,-0.10421914665039411,0.38123935891556415,0.30674817938127974,1.0295995476711683e+38,-2.0073316569000568,-0.523021416075871
GS3,38512,53.18192946799999,-27.73137423799999,0.239242390451111,0.2886266804171707,0.646435395360284,0.608744998164846,15887.087445583242,GS3,53.18192946799999,-27.73137423799999,0.239242390451111,38512,0.000282444,3.256,7.1308,3.26937,1,0.079296,0.0151938,0.0,0.136801,0.365043,,,-1,0.2496,-1.0,3,0.2496,7.86,0.048603,0.024175,0.024428,0.07,0.000282444,0.000339142,-0.00812888,5.3313,1.462,1213.450703840143,-10.508175,-11.816246,0.608744998164846,1.0724377943922478e+39,-0.9896278891998165,2.5594397574122723,0.6410467684825238,0.3902340139034744,6.874827824936758e+38,-1.1827381739509732,2.3663294726611155
GN4,32018,189.28464262,62.30251591,0.1931395394617797,7.657522128300826,0.6314988777410541,0.957520365580326,15296.048895900016,GN4,189.28464262,62.30251591,0.1931395394617797,32018,16.671,13.57,1.7738,0.587056,0,0.09198,0.0108504,0.6,0.16755,0.38872,-20.945027,-21.169625,-1,0.1702,-1.0,3,0.1702,7.09,0.011067,0.0064812,0.0045862,3.11,16.671,0.261376,-214.694,-1.7873,0.871,953.7191629946226,,,0.957520365580326,1.0420329858319177e+39,-1.0021185331113145,-2.224080184616356,0.6580577870032249,0.6301037327843083,6.857179206409147e+38,-1.1838545004780983,-2.4058161519831396
GN3,26910,189.27513561,62.273808635,0.2111103322623799,0.05398322361318743,0.627494359278757,0.683087619136882,15526.434459603712,GN3,189.27513561,62.273808635,0.2111103322623799,26910,0.0795224,0.4436,0.7885,0.0641863,0,0.330894,0.00861056,0.5,0.40965,0.89234,-15.023362,-15.70693,0,0.20865,-1.0,2,0.2291,7.41,0.028773,0.0017021,0.027071,0.21,0.0795224,0.00949183,-0.106516,-0.236,1.105,1053.607591484785,,,0.683087619136882,9.072492657132637e+38,-1.0622733746256827,0.037237146703522406,0.7412214512496966,0.5063191963873397,6.724726173772068e+38,-1.1923253951383401,-0.092814873809135
GN3,26910,189.27513561,62.273808635,0.2111103322623799,0.05398322361318743,0.627494359278757,0.683087619136882,15526.434459603712,GN4,189.27513561,62.273808635,0.2094951051830281,26910,0.0795224,0.4436,0.7885,0.0641863,0,0.330894,0.00861056,0.5,0.40965,0.89234,-15.023362,-15.70693,0,0.20865,-1.0,2,0.2291,7.41,0.028773,0.0017021,0.027071,0.21,0.0795224,0.00949183,-0.106516,-0.236,1.105,1044.5579537384463,,,0.683087619136882,8.91731121304726e+38,-1.06976607627049,0.029744445058715208,0.5906061420077895,0.40343574339172017,5.2666187726206436e+38,-1.2984681171730585,-0.19895759584385342
GN4,26910,189.27513561,62.273808635,0.2094951051830281,0.057803575748450665,0.608458817140085,0.6939068523808261,15505.72724844642,GN3,189.27513561,62.273808635,0.2111103322623799,26910,0.0795224,0.4436,0.7885,0.0641863,0,0.330894,0.00861056,0.5,0.40965,0.89234,-15.023362,-15.70693,0,0.20865,-1.0,2,0.2291,7.41,0.028773,0.0017021,0.027071,0.21,0.0795224,0.00949183,-0.106516,-0.236,1.105,1053.607591484785,,,0.6939068523808261,9.216189324165653e+38,-1.0554486123067264,0.04406190902247875,1.0047274165766755,0.69718723913744,9.259758090350495e+38,-1.0534003590414187,0.046110162287786416
GN4,26910,189.27513561,62.273808635,0.2094951051830281,0.057803575748450665,0.608458817140085,0.6939068523808261,15505.72724844642,GN4,189.27513561,62.273808635,0.2094951051830281,26910,0.0795224,0.4436,0.7885,0.0641863,0,0.330894,0.00861056,0.5,0.40965,0.89234,-15.023362,-15.70693,0,0.20865,-1.0,2,0.2291,7.41,0.028773,0.0017021,0.027071,0.21,0.0795224,0.00949183,-0.106516,-0.236,1.105,1044.5579537384463,,,0.6939068523808261,9.058550004704328e+38,-1.0629413139515336,0.03656920737767155,0.2142528928817904,0.14867155051308947,1.9408205438222587e+38,-1.732014619393098,-0.632504098063893
GS4,27267,53.19842690104299,-27.78486999945105,0.2690430015542928,0.014309511759980862,0.60798836748468,0.47433801882701,16269.131279926034,GS4,53.19842690104299,-27.78486999945105,0.2690430015542928,27267,0.027998,60.44,0.3442,0.0179924,0,0.032838,0.000542324,0.0,0.0698758,0.849684,,,0,-1.0,-1.0,0,0.2173,8.62,-99.0,-99.0,-99.0,0.44,0.027998,0.030506,-0.743893,4.1086,1.462,1387.263491969556,-15.613214,-17.49651,0.47433801882701,1.0921902092821402e+39,-0.98170172092793,0.5711712698722193,0.3630694310684173,0.17221763462964274,3.965408779025622e+38,-1.4217120362595281,0.13116095454062116
GN7,19237,189.1142449,62.236526478,0.09661693625224288,0.2323256239742151,0.583110989318059,0.6091608481534201,14058.629122753753,GN7,189.1142449,62.236526478,0.09661693625224288,19237,0.0108886,0.01506,1.1094,0.407555,0,0.579384,0.0929263,0.8,0.609,1.43528,-13.518519,-14.546248,0,0.1055,0.1055,1,0.0708,7.08,-99.0,-99.0,0.0075531,0.11,0.0108886,0.00150867,-0.0225978,-1.514,0.781,448.50364328109526,,,0.6091608481534201,1.466075588366793e+38,-1.8538436376319254,0.10918431836625087,0.28627766433519486,0.1743891448138074,4.197046951764921e+37,-2.397056172370988,-0.4340282163728115
GS4,30658,53.147227082,-27.77146670899998,0.2771097000927815,0.01067572196490899,0.5807097805336721,0.23270921643646203,16372.546355189459,GS4,53.147227082,-27.77146670899998,0.2771097000927815,30658,0.000255458,0.02903,5.5785,0.197741,2,0.018,0.000290179,0.0,0.0528106,0.451494,,,-1,0.0369,-1.0,3,0.0369,6.81,0.0002086,0.00018873,1.9866e-05,0.12,0.000255458,0.000152421,-0.0276628,2.0663,1.462,1435.0864435203973,-18.054261,-18.916577,0.23270921643646203,5.734058730479416e+38,-1.2615378631522702,2.331142629119122,1.4567483239360057,0.33899876100827725,8.35308044497651e+38,-1.0981533360679663,2.494527156203426
GS5,38811,53.10904772375905,-27.72973333720138,0.2021344254026895,0.08072891945873174,0.570244802526751,2.45935827722027,15411.36333366248,GS5,53.10904772375905,-27.72973333720138,0.2021344254026895,38811,0.001052,8.172,0.8516,0.0956411,1,0.482202,0.0171503,0.0,0.221835,1.10231,,,0,0.19901,-1.0,2,0.1903,7.93,0.019561,0.012034,0.0075271,0.14,0.001052,0.00106243,-0.0397656,5.0924,1.462,1003.49668167436,-20.160981,-20.543859,2.45935827722027,2.9630986567479394e+39,-0.54825388838902,2.42973037179326,1.3619038262713763,3.3494094479184655,4.0354553982445946e+39,-0.4141074483558498,2.56387681182643
GS4,27473,53.12233676099999,-27.784166645,0.1655476841821539,0.08226358674666973,0.547158496069669,0.564391308575397,14942.321311215213,GS4,53.12233676099999,-27.784166645,0.1655476841821539,27473,0.0357346,0.04892,0.9399,0.158411,0,0.17748,0.00705486,0.0,0.15824,0.425151,,,-1,0.1607,-1.0,3,0.1607,7.23,0.0081626,0.002531,0.0056316,0.31,0.0357346,0.00602158,-0.287809,-1.5579,0.749,803.8191774522243,-14.934097,-15.834882,0.564391308575397,4.363042797231043e+38,-1.3802105269833618,0.06670054788531554,0.4363736059014307,0.24628547046247307,1.903916718129975e+38,-1.740352052615222,-0.29344097774654476
GS3,37685,53.195835393,-27.735469025,0.2092291494261787,0.07382084152665495,0.506679622475856,0.699562085318591,15502.317695643611,GS3,53.195835393,-27.735469025,0.2092291494261787,37685,0.407599,3.834,1.0879,0.0933976,0,0.162774,0.0039383,0.5,0.495286,1.19698,,,0,0.24608,-1.0,2,0.216,7.66,0.1645,0.096323,0.068182,0.39,0.407599,0.0715981,-0.53272,0.2526,1.285,1043.0692300435855,-16.768786,-17.528059,0.699562085318591,9.106363060307048e+38,-1.0606550388570923,-0.6708881486983147,0.17483949072262006,0.12231107872595653,1.5921518797993641e+38,-1.8180155060627996,-1.428248615904022
GS4,23425,53.19650318799999,-27.80049741299999,0.1971015352683793,0.23262227384063822,0.49132111705097603,0.611324987505089,15346.841682140623,GS4,53.19650318799999,-27.80049741299999,0.1971015352683793,23425,0.0129313,0.02353,0.9059,0.186988,0,0.281988,0.0180124,0.2,0.0967948,0.289104,,,-1,0.24,-1.0,3,0.24,7.36,0.011125,0.0023897,0.0087355,0.24,0.0129313,0.00175405,-0.148928,-1.2008,0.935,975.5902752809279,-13.808731,-14.769878,0.611324987505089,6.961446695201245e+38,-1.1773004979678845,0.7110573147815429,1.331533706450203,0.8139998264582753,9.269400920316833e+38,-1.0529483333213108,0.8354094794281166
GN5,31639,189.20690214,62.30000853299998,0.1550016519890807,0.36862008506576865,0.490747682220037,0.428839211018559,14807.121178500014,GN3,189.20690214,62.30000853299998,0.1410343981845591,31639,0.0137864,0.01736,1.6663,0.237593,0,0.184062,0.0115947,0.0,0.06542,0.27591,-14.023539,-15.163229,-1,0.2413,-1.0,3,0.2413,7.59,0.011883,0.0083835,0.0034998,0.29,0.0137864,0.00190753,-0.241874,-1.6712,0.655,674.2620548039612,,,0.428839211018559,2.332621944337708e+38,-1.6521556430289976,0.2083934819661346,0.6035609470342476,0.258830600327781,1.4078795097973347e+38,-1.8714345117203806,-0.010885386725248303
GN5,31639,189.20690214,62.30000853299998,0.1550016519890807,0.36862008506576865,0.490747682220037,0.428839211018559,14807.121178500014,GN5,189.20690214,62.30000853299998,0.1550016519890807,31639,0.0137864,0.01736,1.6663,0.237593,0,0.184062,0.0115947,0.0,0.06542,0.27591,-14.023539,-15.163229,-1,0.2413,-1.0,3,0.2413,7.59,0.011883,0.0083835,0.0034998,0.29,0.0137864,0.00190753,-0.241874,-1.6712,0.655,747.6581891002893,,,0.428839211018559,2.8680921874841763e+38,-1.562406893495094,0.29814223150003816,0.7307111005485866,0.3133575718417588,2.095746798791365e+38,-1.698661188544321,0.16188793645081123
GS3,45222,53.153247749,-27.699156247,0.07254109827069469,0.5629831676397753,0.481998781778068,0.637226010164968,13749.976879830305,GS2,53.15324774900002,-27.69915624700001,0.2629280642235816,45222,0.00108349,2.339,1.2476,0.283336,0,0.340392,0.0304795,0.0,0.0651946,0.357672,,,-1,0.1251,-1.0,3,0.1251,7.13,-99.0,-99.0,0.00063556,0.16,0.00108349,0.00118054,-0.054728,4.1086,1.462,1351.2290329153388,-12.09598,-13.967833,0.637226010164968,1.392014822303846e+39,-0.8763561402926285,2.0888189523255174,0.20817542249440366,0.13265479389051538,2.8978327375157532e+38,-1.5579266855557776,1.4072484070623683
GS3,45222,53.153247749,-27.699156247,0.07254109827069469,0.5629831676397753,0.481998781778068,0.637226010164968,13749.976879830305,GS3,53.153247749,-27.699156247,0.07254109827069469,45222,0.00108349,2.339,1.2476,0.283336,0,0.340392,0.0304795,0.0,0.0651946,0.357672,,,-1,0.1251,-1.0,3,0.1251,7.13,-99.0,-99.0,0.00063556,0.16,0.00108349,0.00118054,-0.054728,4.1086,1.462,331.1504879771967,-12.09598,-13.967833,0.637226010164968,8.360586072655992e+37,-2.0977632776807056,0.8674118149374404,1.0853025745157239,0.6915830293804226,9.073765589113853e+37,-2.0622124444516814,0.9029626481664645
